Hospital Name,City,District,State,Country,Date,Patients,Beds,Deaths,Cancer,Tuberculosis,Accidents,Pneumonia,Covid
Slovakia,,,,SVK,20-03-2021,3363
Slovakia,,,,SVK,21-03-2021,3456
Slovakia,,,,SVK,22-03-2021,3392
Slovakia,,,,SVK,23-03-2021,3370
Slovakia,,,,SVK,24-03-2021,3332
Slovakia,,,,SVK,25-03-2021,3331
Slovakia,,,,SVK,26-03-2021,3239
Slovakia,,,,SVK,27-03-2021,3272
Slovakia,,,,SVK,28-03-2021,3338
Slovakia,,,,SVK,29-03-2021,2940
Slovakia,,,,SVK,30-03-2021,2878
Slovakia,,,,SVK,31-03-2021,2688
Slovakia,,,,SVK,01-04-2021,2490
Slovakia,,,,SVK,02-04-2021,2551
Slovakia,,,,SVK,03-04-2021,2589
Slovakia,,,,SVK,04-04-2021,2650
Slovakia,,,,SVK,05-04-2021,2717
Slovakia,,,,SVK,06-04-2021,2630
Slovakia,,,,SVK,07-04-2021,2466
Slovakia,,,,SVK,08-04-2021,2362
Slovakia,,,,SVK,09-04-2021,2213
Slovakia,,,,SVK,10-04-2021,2255
Slovakia,,,,SVK,11-04-2021,2295
Slovakia,,,,SVK,12-04-2021,2177
Slovakia,,,,SVK,13-04-2021,2088
Slovakia,,,,SVK,14-04-2021,1969
Slovakia,,,,SVK,15-04-2021,1886
Slovakia,,,,SVK,16-04-2021,1759
Slovakia,,,,SVK,17-04-2021,1792
Slovakia,,,,SVK,18-04-2021,1823
Slovakia,,,,SVK,19-04-2021,1713
Slovakia,,,,SVK,20-04-2021,1611
Slovakia,,,,SVK,21-04-2021,1552
Slovakia,,,,SVK,22-04-2021,1505
Slovakia,,,,SVK,23-04-2021,1429
Slovakia,,,,SVK,24-04-2021,1469
Slovakia,,,,SVK,25-04-2021,1495
Slovakia,,,,SVK,26-04-2021,1400
Slovakia,,,,SVK,27-04-2021,1353
Slovakia,,,,SVK,28-04-2021,1287
Slovakia,,,,SVK,29-04-2021,1255
Slovakia,,,,SVK,30-04-2021,1176
Slovakia,,,,SVK,01-05-2021,1195
Slovakia,,,,SVK,02-05-2021,1221
Slovakia,,,,SVK,03-05-2021,1172
Slovakia,,,,SVK,04-05-2021,1126
Slovakia,,,,SVK,05-05-2021,1067
Slovakia,,,,SVK,06-05-2021,1012
Slovakia,,,,SVK,07-05-2021,976
Slovakia,,,,SVK,08-05-2021,997
Slovakia,,,,SVK,09-05-2021,1027
Slovakia,,,,SVK,10-05-2021,945
Slovakia,,,,SVK,11-05-2021,886
Slovakia,,,,SVK,12-05-2021,846
Slovakia,,,,SVK,13-05-2021,801
Slovakia,,,,SVK,14-05-2021,749
Slovakia,,,,SVK,15-05-2021,757
Slovakia,,,,SVK,16-05-2021,775
Slovakia,,,,SVK,17-05-2021,737
Slovakia,,,,SVK,18-05-2021,692
Slovakia,,,,SVK,19-05-2021,627
Slovakia,,,,SVK,20-05-2021,600
Slovakia,,,,SVK,21-05-2021,556
Slovakia,,,,SVK,22-05-2021,555
Slovakia,,,,SVK,23-05-2021,560
Slovakia,,,,SVK,24-05-2021,513
Slovakia,,,,SVK,25-05-2021,473
Slovakia,,,,SVK,26-05-2021,443
Slovakia,,,,SVK,27-05-2021,425
Slovakia,,,,SVK,28-05-2021,373
Slovakia,,,,SVK,29-05-2021,382
Slovakia,,,,SVK,30-05-2021,376
Slovakia,,,,SVK,31-05-2021,352
Slovakia,,,,SVK,01-06-2021,340
Slovakia,,,,SVK,02-06-2021,318
Slovakia,,,,SVK,03-06-2021,314
Slovakia,,,,SVK,04-06-2021,281
Slovakia,,,,SVK,05-06-2021,295
Slovakia,,,,SVK,06-06-2021,303
Slovakia,,,,SVK,07-06-2021,284
Slovakia,,,,SVK,08-06-2021,263
Slovakia,,,,SVK,09-06-2021,250
Slovakia,,,,SVK,10-06-2021,238
Slovakia,,,,SVK,11-06-2021,229
Slovakia,,,,SVK,12-06-2021,239
Slovakia,,,,SVK,13-06-2021,253
Slovakia,,,,SVK,14-06-2021,230
Slovakia,,,,SVK,15-06-2021,211
Slovakia,,,,SVK,16-06-2021,204
Slovakia,,,,SVK,17-06-2021,196
Slovakia,,,,SVK,18-06-2021,194
Slovakia,,,,SVK,19-06-2021,200
Slovakia,,,,SVK,20-06-2021,202
Slovakia,,,,SVK,21-06-2021,181
Slovakia,,,,SVK,22-06-2021,182
Slovakia,,,,SVK,23-06-2021,179
Slovakia,,,,SVK,24-06-2021,168
Slovakia,,,,SVK,25-06-2021,157
Slovakia,,,,SVK,26-06-2021,168
Slovakia,,,,SVK,27-06-2021,169
Slovakia,,,,SVK,28-06-2021,158
Slovakia,,,,SVK,29-06-2021,156
Slovakia,,,,SVK,30-06-2021,143
Slovakia,,,,SVK,01-07-2021,132
Slovakia,,,,SVK,02-07-2021,125
Slovakia,,,,SVK,03-07-2021,122
Slovakia,,,,SVK,04-07-2021,123
Slovakia,,,,SVK,05-07-2021,117
Slovakia,,,,SVK,06-07-2021,103
Slovakia,,,,SVK,07-07-2021,98
Slovakia,,,,SVK,08-07-2021,99
Slovakia,,,,SVK,09-07-2021,89
Slovakia,,,,SVK,10-07-2021,94
Slovakia,,,,SVK,11-07-2021,95
Slovakia,,,,SVK,12-07-2021,85
Slovakia,,,,SVK,13-07-2021,82
Slovakia,,,,SVK,14-07-2021,79
Slovakia,,,,SVK,15-07-2021,74
Slovakia,,,,SVK,16-07-2021,75
Slovakia,,,,SVK,17-07-2021,77
Slovakia,,,,SVK,18-07-2021,78
Slovakia,,,,SVK,19-07-2021,76
Slovakia,,,,SVK,20-07-2021,22
Slovakia,,,,SVK,21-07-2021,22
Slovakia,,,,SVK,22-07-2021,72
Slovakia,,,,SVK,23-07-2021,74
Slovakia,,,,SVK,24-07-2021,77
Slovakia,,,,SVK,25-07-2021,78
Slovakia,,,,SVK,26-07-2021,79
Slovakia,,,,SVK,27-07-2021,78
Slovakia,,,,SVK,28-07-2021,77
Slovakia,,,,SVK,29-07-2021,78
Slovakia,,,,SVK,30-07-2021,84
Slovakia,,,,SVK,31-07-2021,30
Slovakia,,,,SVK,01-08-2021,85
Slovakia,,,,SVK,02-08-2021,82
Slovakia,,,,SVK,03-08-2021,80
Slovakia,,,,SVK,04-08-2021,81
Slovakia,,,,SVK,05-08-2021,76
Slovakia,,,,SVK,06-08-2021,85
Slovakia,,,,SVK,07-08-2021,88
Slovakia,,,,SVK,08-08-2021,90
Slovakia,,,,SVK,09-08-2021,84
Slovakia,,,,SVK,10-08-2021,85
Slovakia,,,,SVK,11-08-2021,79
Slovakia,,,,SVK,12-08-2021,81
Slovakia,,,,SVK,13-08-2021,83
Slovakia,,,,SVK,14-08-2021,92
Slovakia,,,,SVK,15-08-2021,100
Slovakia,,,,SVK,16-08-2021,98
Slovakia,,,,SVK,17-08-2021,101
Slovakia,,,,SVK,18-08-2021,81
Slovakia,,,,SVK,19-08-2021,84
Slovakia,,,,SVK,20-08-2021,61
Slovakia,,,,SVK,21-08-2021,66
Slovakia,,,,SVK,22-08-2021,70
Slovakia,,,,SVK,23-08-2021,65
Slovakia,,,,SVK,24-08-2021,67
Slovakia,,,,SVK,25-08-2021,68
Slovakia,,,,SVK,26-08-2021,77
Slovakia,,,,SVK,27-08-2021,79
Slovakia,,,,SVK,28-08-2021,83
Slovakia,,,,SVK,29-08-2021,93
Slovakia,,,,SVK,30-08-2021,96
Slovakia,,,,SVK,31-08-2021,103
Slovakia,,,,SVK,01-09-2021,112
Slovakia,,,,SVK,02-09-2021,122
Slovakia,,,,SVK,03-09-2021,138
Slovakia,,,,SVK,04-09-2021,149
Slovakia,,,,SVK,05-09-2021,161
Slovakia,,,,SVK,06-09-2021,171
Slovakia,,,,SVK,07-09-2021,176
Slovakia,,,,SVK,08-09-2021,185
Slovakia,,,,SVK,09-09-2021,201
Slovakia,,,,SVK,10-09-2021,224
Slovakia,,,,SVK,11-09-2021,241
Slovakia,,,,SVK,12-09-2021,265
Slovakia,,,,SVK,13-09-2021,298
Slovakia,,,,SVK,14-09-2021,302
Slovakia,,,,SVK,15-09-2021,331
Slovakia,,,,SVK,16-09-2021,326
Slovakia,,,,SVK,17-09-2021,344
Slovakia,,,,SVK,18-09-2021,370
Slovakia,,,,SVK,19-09-2021,393
Slovakia,,,,SVK,20-09-2021,402
Slovakia,,,,SVK,21-09-2021,423
Slovakia,,,,SVK,22-09-2021,454
Slovakia,,,,SVK,23-09-2021,466
Slovakia,,,,SVK,24-09-2021,454
Slovakia,,,,SVK,25-09-2021,483
Slovakia,,,,SVK,26-09-2021,517
Slovakia,,,,SVK,27-09-2021,543
Slovakia,,,,SVK,28-09-2021,567
Slovakia,,,,SVK,29-09-2021,587
Slovakia,,,,SVK,30-09-2021,605
Slovakia,,,,SVK,01-10-2021,599
Slovakia,,,,SVK,02-10-2021,628
Slovakia,,,,SVK,03-10-2021,671
Slovakia,,,,SVK,04-10-2021,720
Slovakia,,,,SVK,05-10-2021,759
Slovakia,,,,SVK,06-10-2021,787
Slovakia,,,,SVK,07-10-2021,801
Slovakia,,,,SVK,08-10-2021,807
Slovakia,,,,SVK,09-10-2021,845
Slovakia,,,,SVK,10-10-2021,886
Slovakia,,,,SVK,11-10-2021,916
Slovakia,,,,SVK,12-10-2021,935
Slovakia,,,,SVK,13-10-2021,973
Slovakia,,,,SVK,14-10-2021,992
Slovakia,,,,SVK,15-10-2021,966
Slovakia,,,,SVK,16-10-2021,1033
Slovakia,,,,SVK,17-10-2021,1079
Slovakia,,,,SVK,18-10-2021,1053
Slovakia,,,,SVK,19-10-2021,1064
Slovakia,,,,SVK,20-10-2021,1114
Slovakia,,,,SVK,21-10-2021,1163
Slovakia,,,,SVK,22-10-2021,1163
Slovakia,,,,SVK,23-10-2021,1247
Slovakia,,,,SVK,24-10-2021,1324
Slovakia,,,,SVK,25-10-2021,1374
Slovakia,,,,SVK,26-10-2021,1472
Slovakia,,,,SVK,27-10-2021,1520
Slovakia,,,,SVK,28-10-2021,1722
Slovakia,,,,SVK,29-10-2021,1890
Slovakia,,,,SVK,30-10-2021,1646
Slovakia,,,,SVK,31-10-2021,1749
Slovakia,,,,SVK,01-11-2021,1879
Slovakia,,,,SVK,02-11-2021,1949
Slovakia,,,,SVK,03-11-2021,2022
Slovakia,,,,SVK,04-11-2021,2122
Slovakia,,,,SVK,05-11-2021,2160
Slovakia,,,,SVK,06-11-2021,2291
Slovakia,,,,SVK,07-11-2021,2458
Slovakia,,,,SVK,08-11-2021,2539
Slovakia,,,,SVK,09-11-2021,2587
Slovakia,,,,SVK,10-11-2021,2653
Slovakia,,,,SVK,11-11-2021,2727
Slovakia,,,,SVK,12-11-2021,2708
Slovakia,,,,SVK,13-11-2021,2821
Slovakia,,,,SVK,14-11-2021,2987
Slovakia,,,,SVK,15-11-2021,2979
Slovakia,,,,SVK,16-11-2021,2993
Slovakia,,,,SVK,17-11-2021,3077
Slovakia,,,,SVK,18-11-2021,3054
Slovakia,,,,SVK,19-11-2021,2977
Slovakia,,,,SVK,20-11-2021,3110
Slovakia,,,,SVK,21-11-2021,3222
Slovakia,,,,SVK,22-11-2021,3263
Slovakia,,,,SVK,23-11-2021,3264
Slovakia,,,,SVK,24-11-2021,3234
Slovakia,,,,SVK,25-11-2021,3242
Slovakia,,,,SVK,26-11-2021,3192
Slovakia,,,,SVK,27-11-2021,3329
Slovakia,,,,SVK,28-11-2021,3530
Slovakia,,,,SVK,29-11-2021,3499
Slovakia,,,,SVK,30-11-2021,3513
Slovakia,,,,SVK,01-12-2021,3496
Slovakia,,,,SVK,02-12-2021,3525
Slovakia,,,,SVK,03-12-2021,3366
Slovakia,,,,SVK,04-12-2021,3470
Slovakia,,,,SVK,05-12-2021,3562
Slovakia,,,,SVK,06-12-2021,3522
Slovakia,,,,SVK,07-12-2021,3438
Slovakia,,,,SVK,08-12-2021,3434
Slovakia,,,,SVK,09-12-2021,3341
Slovakia,,,,SVK,10-12-2021,3228
Slovakia,,,,SVK,11-12-2021,3290
Slovakia,,,,SVK,12-12-2021,3334
Slovakia,,,,SVK,13-12-2021,3217
Slovakia,,,,SVK,14-12-2021,3107
Slovakia,,,,SVK,15-12-2021,3060
Slovakia,,,,SVK,16-12-2021,2978
Slovakia,,,,SVK,17-12-2021,2813
Slovakia,,,,SVK,18-12-2021,2876
Slovakia,,,,SVK,19-12-2021,2932
Slovakia,,,,SVK,20-12-2021,2806
Slovakia,,,,SVK,21-12-2021,2686
Slovakia,,,,SVK,22-12-2021,2540
Slovakia,,,,SVK,23-12-2021,2269
Slovakia,,,,SVK,24-12-2021,2232
Slovakia,,,,SVK,25-12-2021,2295
Slovakia,,,,SVK,26-12-2021,2358
Slovakia,,,,SVK,27-12-2021,2367
Slovakia,,,,SVK,28-12-2021,2273
Slovakia,,,,SVK,29-12-2021,2251
Slovakia,,,,SVK,30-12-2021,2192
Slovakia,,,,SVK,31-12-2021,2001
Slovakia,,,,SVK,01-01-2022,2034
Slovakia,,,,SVK,02-01-2022,2083
Slovakia,,,,SVK,03-01-2022,2073
Slovakia,,,,SVK,04-01-2022,1983
Slovakia,,,,SVK,05-01-2022,1918
Slovakia,,,,SVK,06-01-2022,1938
Slovakia,,,,SVK,07-01-2022,1818
Slovakia,,,,SVK,08-01-2022,1833
Slovakia,,,,SVK,09-01-2022,1859
Slovakia,,,,SVK,10-01-2022,1809
Slovakia,,,,SVK,11-01-2022,1707
Slovakia,,,,SVK,12-01-2022,1649
Slovakia,,,,SVK,13-01-2022,1590
Slovakia,,,,SVK,14-01-2022,1495
Slovakia,,,,SVK,15-01-2022,1498
Slovakia,,,,SVK,16-01-2022,1494
Slovakia,,,,SVK,17-01-2022,1429
Slovakia,,,,SVK,18-01-2022,1370
Slovakia,,,,SVK,19-01-2022,1329
Slovakia,,,,SVK,20-01-2022,1284
Slovakia,,,,SVK,21-01-2022,1208
Slovakia,,,,SVK,22-01-2022,1237
Slovakia,,,,SVK,23-01-2022,1270
Slovakia,,,,SVK,24-01-2022,1318
Slovakia,,,,SVK,25-01-2022,1312
Slovakia,,,,SVK,26-01-2022,1340
Slovakia,,,,SVK,27-01-2022,1339
Slovakia,,,,SVK,28-01-2022,1334
Slovakia,,,,SVK,29-01-2022,1385
Slovakia,,,,SVK,30-01-2022,1444
Slovakia,,,,SVK,31-01-2022,1482
Slovakia,,,,SVK,01-02-2022,1571
Slovakia,,,,SVK,02-02-2022,1609
Slovakia,,,,SVK,03-02-2022,1678
Slovakia,,,,SVK,04-02-2022,1726
Slovakia,,,,SVK,05-02-2022,1816
Slovakia,,,,SVK,06-02-2022,1946
Slovakia,,,,SVK,07-02-2022,2067
Slovakia,,,,SVK,08-02-2022,2167
Slovakia,,,,SVK,09-02-2022,2209
Slovakia,,,,SVK,10-02-2022,2311
Slovakia,,,,SVK,11-02-2022,2267
Slovakia,,,,SVK,12-02-2022,2407
Slovakia,,,,SVK,13-02-2022,2548
Slovakia,,,,SVK,14-02-2022,2638
Slovakia,,,,SVK,15-02-2022,2716
Slovakia,,,,SVK,16-02-2022,2697
Slovakia,,,,SVK,17-02-2022,2747
Slovakia,,,,SVK,18-02-2022,2684
Slovakia,,,,SVK,19-02-2022,2808
Slovakia,,,,SVK,20-02-2022,2908
Slovakia,,,,SVK,21-02-2022,2896
Slovakia,,,,SVK,22-02-2022,2905
Slovakia,,,,SVK,23-02-2022,2880
Slovakia,,,,SVK,24-02-2022,2858
Slovakia,,,,SVK,25-02-2022,2659
Slovakia,,,,SVK,26-02-2022,2748
Slovakia,,,,SVK,27-02-2022,2848
Slovakia,,,,SVK,28-02-2022,2770
Slovakia,,,,SVK,01-03-2022,2695
Slovakia,,,,SVK,02-03-2022,2702
Slovakia,,,,SVK,03-03-2022,2693
Slovakia,,,,SVK,04-03-2022,2554
Slovakia,,,,SVK,05-03-2022,2597
Slovakia,,,,SVK,06-03-2022,2652
Slovakia,,,,SVK,07-03-2022,2613
Slovakia,,,,SVK,08-03-2022,2572
Slovakia,,,,SVK,09-03-2022,2536
Slovakia,,,,SVK,10-03-2022,2537
Slovakia,,,,SVK,11-03-2022,2415
Slovakia,,,,SVK,12-03-2022,2503
Slovakia,,,,SVK,13-03-2022,2592
Slovakia,,,,SVK,14-03-2022,2576
Slovakia,,,,SVK,15-03-2022,2552
Slovakia,,,,SVK,16-03-2022,2496
Slovakia,,,,SVK,17-03-2022,2520
Slovakia,,,,SVK,18-03-2022,2364
Slovakia,,,,SVK,19-03-2022,2429
Slovakia,,,,SVK,20-03-2022,2503
Slovakia,,,,SVK,21-03-2022,2456
Slovakia,,,,SVK,22-03-2022,2364
Slovakia,,,,SVK,23-03-2022,2316
Slovakia,,,,SVK,24-03-2022,2272
Slovakia,,,,SVK,25-03-2022,2148
Slovakia,,,,SVK,26-03-2022,2225
Slovakia,,,,SVK,27-03-2022,2272
Slovakia,,,,SVK,28-03-2022,2205
Slovakia,,,,SVK,29-03-2022,2136
Slovakia,,,,SVK,30-03-2022,2088
Slovakia,,,,SVK,31-03-2022,2061
Slovakia,,,,SVK,01-04-2022,1938
Slovakia,,,,SVK,02-04-2022,2032
Slovakia,,,,SVK,03-04-2022,2083
Slovakia,,,,SVK,04-04-2022,1982
Slovakia,,,,SVK,05-04-2022,1837
Slovakia,,,,SVK,06-04-2022,1778
Slovakia,,,,SVK,07-04-2022,1700
Slovakia,,,,SVK,08-04-2022,1574
Slovakia,,,,SVK,09-04-2022,1597
Slovakia,,,,SVK,10-04-2022,1650
Slovakia,,,,SVK,11-04-2022,1557
Slovakia,,,,SVK,12-04-2022,1418
Slovakia,,,,SVK,13-04-2022,1324
Slovakia,,,,SVK,14-04-2022,1154
Slovakia,,,,SVK,15-04-2022,1141
Slovakia,,,,SVK,16-04-2022,1151
Slovakia,,,,SVK,17-04-2022,1166
Slovakia,,,,SVK,18-04-2022,1211
Slovakia,,,,SVK,19-04-2022,1140
Slovakia,,,,SVK,20-04-2022,1090
Slovakia,,,,SVK,21-04-2022,1055
Slovakia,,,,SVK,22-04-2022,962
Slovakia,,,,SVK,23-04-2022,966
Slovakia,,,,SVK,24-04-2022,985
Slovakia,,,,SVK,25-04-2022,921
Slovakia,,,,SVK,26-04-2022,888
Slovakia,,,,SVK,27-04-2022,843
Slovakia,,,,SVK,28-04-2022,786
Slovakia,,,,SVK,29-04-2022,684
Slovakia,,,,SVK,30-04-2022,658
Slovakia,,,,SVK,01-05-2022,682
Slovakia,,,,SVK,02-05-2022,604
Slovakia,,,,SVK,03-05-2022,543
Slovakia,,,,SVK,04-05-2022,500
Slovakia,,,,SVK,05-05-2022,460
Slovakia,,,,SVK,06-05-2022,411
Slovakia,,,,SVK,07-05-2022,415
Slovakia,,,,SVK,08-05-2022,419
Slovakia,,,,SVK,09-05-2022,403
Slovakia,,,,SVK,10-05-2022,366
Slovakia,,,,SVK,11-05-2022,340
Slovakia,,,,SVK,12-05-2022,327
Slovakia,,,,SVK,13-05-2022,286
Slovakia,,,,SVK,14-05-2022,293
Slovakia,,,,SVK,15-05-2022,293
Slovakia,,,,SVK,16-05-2022,283
Slovakia,,,,SVK,17-05-2022,262
Slovakia,,,,SVK,18-05-2022,257
Slovakia,,,,SVK,19-05-2022,246
Slovakia,,,,SVK,20-05-2022,231
Slovakia,,,,SVK,21-05-2022,229
Slovakia,,,,SVK,22-05-2022,237
Slovakia,,,,SVK,23-05-2022,235
Slovakia,,,,SVK,24-05-2022,226
Slovakia,,,,SVK,25-05-2022,215
Slovakia,,,,SVK,26-05-2022,200
Slovakia,,,,SVK,27-05-2022,187
Slovakia,,,,SVK,28-05-2022,183
Slovakia,,,,SVK,29-05-2022,186
Slovakia,,,,SVK,30-05-2022,186
Slovakia,,,,SVK,31-05-2022,169
Slovakia,,,,SVK,01-06-2022,163
Slovakia,,,,SVK,02-06-2022,158
Slovakia,,,,SVK,03-06-2022,142
Slovakia,,,,SVK,04-06-2022,138
Slovakia,,,,SVK,05-06-2022,141
Slovenia,,,,SVN,10-03-2020,18
Slovenia,,,,SVN,11-03-2020,18
Slovenia,,,,SVN,12-03-2020,17
Slovenia,,,,SVN,13-03-2020,22
Slovenia,,,,SVN,14-03-2020,29
Slovenia,,,,SVN,15-03-2020,33
Slovenia,,,,SVN,16-03-2020,32
Slovenia,,,,SVN,17-03-2020,38
Slovenia,,,,SVN,18-03-2020,43
Slovenia,,,,SVN,19-03-2020,47
Slovenia,,,,SVN,20-03-2020,46
Slovenia,,,,SVN,21-03-2020,51
Slovenia,,,,SVN,22-03-2020,52
Slovenia,,,,SVN,23-03-2020,56
Slovenia,,,,SVN,24-03-2020,69
Slovenia,,,,SVN,25-03-2020,78
Slovenia,,,,SVN,26-03-2020,81
Slovenia,,,,SVN,27-03-2020,102
Slovenia,,,,SVN,28-03-2020,102
Slovenia,,,,SVN,29-03-2020,108
Slovenia,,,,SVN,30-03-2020,117
Slovenia,,,,SVN,31-03-2020,110
Slovenia,,,,SVN,01-04-2020,109
Slovenia,,,,SVN,02-04-2020,108
Slovenia,,,,SVN,03-04-2020,114
Slovenia,,,,SVN,04-04-2020,109
Slovenia,,,,SVN,05-04-2020,110
Slovenia,,,,SVN,06-04-2020,112
Slovenia,,,,SVN,07-04-2020,109
Slovenia,,,,SVN,08-04-2020,111
Slovenia,,,,SVN,09-04-2020,108
Slovenia,,,,SVN,10-04-2020,106
Slovenia,,,,SVN,11-04-2020,94
Slovenia,,,,SVN,12-04-2020,95
Slovenia,,,,SVN,13-04-2020,95
Slovenia,,,,SVN,14-04-2020,103
Slovenia,,,,SVN,15-04-2020,96
Slovenia,,,,SVN,16-04-2020,99
Slovenia,,,,SVN,17-04-2020,95
Slovenia,,,,SVN,18-04-2020,93
Slovenia,,,,SVN,19-04-2020,89
Slovenia,,,,SVN,20-04-2020,87
Slovenia,,,,SVN,21-04-2020,86
Slovenia,,,,SVN,22-04-2020,82
Slovenia,,,,SVN,23-04-2020,80
Slovenia,,,,SVN,24-04-2020,78
Slovenia,,,,SVN,25-04-2020,77
Slovenia,,,,SVN,26-04-2020,80
Slovenia,,,,SVN,27-04-2020,80
Slovenia,,,,SVN,28-04-2020,77
Slovenia,,,,SVN,29-04-2020,70
Slovenia,,,,SVN,30-04-2020,63
Slovenia,,,,SVN,01-05-2020,58
Slovenia,,,,SVN,02-05-2020,60
Slovenia,,,,SVN,03-05-2020,58
Slovenia,,,,SVN,04-05-2020,58
Slovenia,,,,SVN,05-05-2020,55
Slovenia,,,,SVN,06-05-2020,53
Slovenia,,,,SVN,07-05-2020,52
Slovenia,,,,SVN,08-05-2020,46
Slovenia,,,,SVN,09-05-2020,43
Slovenia,,,,SVN,10-05-2020,41
Slovenia,,,,SVN,11-05-2020,42
Slovenia,,,,SVN,12-05-2020,40
Slovenia,,,,SVN,13-05-2020,38
Slovenia,,,,SVN,14-05-2020,32
Slovenia,,,,SVN,15-05-2020,29
Slovenia,,,,SVN,16-05-2020,27
Slovenia,,,,SVN,17-05-2020,26
Slovenia,,,,SVN,18-05-2020,25
Slovenia,,,,SVN,19-05-2020,24
Slovenia,,,,SVN,20-05-2020,23
Slovenia,,,,SVN,21-05-2020,21
Slovenia,,,,SVN,22-05-2020,21
Slovenia,,,,SVN,23-05-2020,18
Slovenia,,,,SVN,24-05-2020,18
Slovenia,,,,SVN,25-05-2020,16
Slovenia,,,,SVN,26-05-2020,9
Slovenia,,,,SVN,27-05-2020,8
Slovenia,,,,SVN,28-05-2020,7
Slovenia,,,,SVN,29-05-2020,7
Slovenia,,,,SVN,30-05-2020,7
Slovenia,,,,SVN,31-05-2020,6
Slovenia,,,,SVN,01-06-2020,5
Slovenia,,,,SVN,02-06-2020,5
Slovenia,,,,SVN,03-06-2020,5
Slovenia,,,,SVN,04-06-2020,5
Slovenia,,,,SVN,05-06-2020,6
Slovenia,,,,SVN,06-06-2020,6
Slovenia,,,,SVN,07-06-2020,5
Slovenia,,,,SVN,08-06-2020,5
Slovenia,,,,SVN,09-06-2020,6
Slovenia,,,,SVN,10-06-2020,6
Slovenia,,,,SVN,11-06-2020,6
Slovenia,,,,SVN,12-06-2020,6
Slovenia,,,,SVN,13-06-2020,6
Slovenia,,,,SVN,14-06-2020,6
Slovenia,,,,SVN,15-06-2020,7
Slovenia,,,,SVN,16-06-2020,7
Slovenia,,,,SVN,17-06-2020,7
Slovenia,,,,SVN,18-06-2020,6
Slovenia,,,,SVN,19-06-2020,8
Slovenia,,,,SVN,20-06-2020,6
Slovenia,,,,SVN,21-06-2020,6
Slovenia,,,,SVN,22-06-2020,6
Slovenia,,,,SVN,23-06-2020,5
Slovenia,,,,SVN,24-06-2020,7
Slovenia,,,,SVN,25-06-2020,7
Slovenia,,,,SVN,26-06-2020,8
Slovenia,,,,SVN,27-06-2020,8
Slovenia,,,,SVN,28-06-2020,7
Slovenia,,,,SVN,29-06-2020,8
Slovenia,,,,SVN,30-06-2020,8
Slovenia,,,,SVN,01-07-2020,8
Slovenia,,,,SVN,02-07-2020,9
Slovenia,,,,SVN,03-07-2020,10
Slovenia,,,,SVN,04-07-2020,6
Slovenia,,,,SVN,05-07-2020,6
Slovenia,,,,SVN,06-07-2020,11
Slovenia,,,,SVN,07-07-2020,12
Slovenia,,,,SVN,08-07-2020,14
Slovenia,,,,SVN,09-07-2020,15
Slovenia,,,,SVN,10-07-2020,16
Slovenia,,,,SVN,11-07-2020,16
Slovenia,,,,SVN,12-07-2020,16
Slovenia,,,,SVN,13-07-2020,17
Slovenia,,,,SVN,14-07-2020,17
Slovenia,,,,SVN,15-07-2020,16
Slovenia,,,,SVN,16-07-2020,18
Slovenia,,,,SVN,17-07-2020,19
Slovenia,,,,SVN,18-07-2020,19
Slovenia,,,,SVN,19-07-2020,19
Slovenia,,,,SVN,20-07-2020,19
Slovenia,,,,SVN,21-07-2020,22
Slovenia,,,,SVN,22-07-2020,22
Slovenia,,,,SVN,23-07-2020,24
Slovenia,,,,SVN,24-07-2020,23
Slovenia,,,,SVN,25-07-2020,19
Slovenia,,,,SVN,26-07-2020,21
Slovenia,,,,SVN,27-07-2020,20
Slovenia,,,,SVN,28-07-2020,17
Slovenia,,,,SVN,29-07-2020,21
Slovenia,,,,SVN,30-07-2020,22
Slovenia,,,,SVN,31-07-2020,24
Slovenia,,,,SVN,01-08-2020,22
Slovenia,,,,SVN,02-08-2020,22
Slovenia,,,,SVN,03-08-2020,20
Slovenia,,,,SVN,04-08-2020,22
Slovenia,,,,SVN,05-08-2020,22
Slovenia,,,,SVN,06-08-2020,24
Slovenia,,,,SVN,07-08-2020,24
Slovenia,,,,SVN,08-08-2020,22
Slovenia,,,,SVN,09-08-2020,24
Slovenia,,,,SVN,10-08-2020,24
Slovenia,,,,SVN,11-08-2020,23
Slovenia,,,,SVN,12-08-2020,23
Slovenia,,,,SVN,13-08-2020,19
Slovenia,,,,SVN,14-08-2020,18
Slovenia,,,,SVN,15-08-2020,16
Slovenia,,,,SVN,16-08-2020,17
Slovenia,,,,SVN,17-08-2020,19
Slovenia,,,,SVN,18-08-2020,16
Slovenia,,,,SVN,19-08-2020,17
Slovenia,,,,SVN,20-08-2020,17
Slovenia,,,,SVN,21-08-2020,18
Slovenia,,,,SVN,22-08-2020,18
Slovenia,,,,SVN,23-08-2020,17
Slovenia,,,,SVN,24-08-2020,17
Slovenia,,,,SVN,25-08-2020,17
Slovenia,,,,SVN,26-08-2020,20
Slovenia,,,,SVN,27-08-2020,23
Slovenia,,,,SVN,28-08-2020,22
Slovenia,,,,SVN,29-08-2020,23
Slovenia,,,,SVN,30-08-2020,24
Slovenia,,,,SVN,31-08-2020,25
Slovenia,,,,SVN,01-09-2020,25
Slovenia,,,,SVN,02-09-2020,26
Slovenia,,,,SVN,03-09-2020,26
Slovenia,,,,SVN,04-09-2020,24
